Name,Brand,Price,Image_URL,Product_URL,Category,Description
IceDress - Thermal Body  (Black with Blue Flounce),IceDress,USD 72.21,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-black-with-blue-flounce/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
IceDress - Thermal Body  (Black with Purple Flounce),IceDress,USD 72.21,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-black-with-purple-flounce/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
IceDress Thermal Body - Harmony ( Black with White),IceDress,USD 72.21,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-harmony-black-with-white/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress Thermal Body - Harmony ( Black with Pearl Blue),IceDress,USD 72.21,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-harmony-black-with-pearl-blue/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress Thermal Body - Harmony ( Black with Blue),IceDress,USD 72.21,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-harmony-black-with-blue/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress Thermal Body - Harmony ( Black with Light Pink),IceDress,USD 72.21,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-harmony-black-with-light-pink/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress Thermal Body - Harmony ( Black with Hot Pink),IceDress,USD 72.21,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-harmony-black-with-hot-pink/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress Thermal Body - Harmony ( Black with Turquoise),IceDress,USD 72.21,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-harmony-black-with-turquoise/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress Thermal Body - Harmony ( Black with Fuchsia),IceDress,USD 72.21,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-harmony-black-with-fuchsia/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Thermal Bolero (Purple),IceDress,USD 56.74,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-bolero-purple/,Apparel,"ALL IceDress APPAREL RUNS SMALLER THAN OTHER BRANDS, PLEASE LOOK AT THE SIZING CHART BEFORE MAKING YOUR SELECTION"
IceDress - Thermal Bolero (Blue),IceDress,USD 56.74,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-bolero-blue/,Apparel,"ALL IceDress APPAREL RUNS SMALLER THAN OTHER BRANDS, PLEASE LOOK AT THE SIZING CHART BEFORE MAKING YOUR SELECTION"
IceDress - Thermal Bolero (Pink),IceDress,USD 56.74,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-bolero-pink/,Apparel,"ALL IceDress APPAREL RUNS SMALLER THAN OTHER BRANDS, PLEASE LOOK AT THE SIZING CHART BEFORE MAKING YOUR SELECTION"
IceDress - Thermal Bolero (Turquoise),IceDress,USD 56.74,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-bolero-turquoise/,Apparel,"ALL IceDress APPAREL RUNS SMALLER THAN OTHER BRANDS, PLEASE LOOK AT THE SIZING CHART BEFORE MAKING YOUR SELECTION"
IceDress - Thermal Body with short sleeve (Purple),IceDress,USD 56.74,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-with-short-sleeve-purple/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Thermal Body  (White),IceDress,USD 60.17,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-white/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Thermal Body (Black with Ruche),IceDress,USD 60.17,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-black-with-ruche/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Thermal Body (Blue),IceDress,USD 60.17,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-blue/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Thermal Body (Turquoise color stand and cuffs),IceDress,USD 60.17,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-turquoise-color-stand-and-cuffs/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Thermal Body (Black with  Pink Ruche),IceDress,USD 60.17,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-black-with-pink-ruche/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Thermal Body (Hot Pink),IceDress,USD 60.17,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-hot-pink/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Thermal Body with cutout (Nude),IceDress,USD 67.05,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-with-cutout-nude/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Thermal Body  for Boys (Black),IceDress,USD 73.93,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-for-boys-black/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
IceDress - Ice Skating Thermal Body,IceDress,USD 52.33,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-body-50-off/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
Mondor Footed Ice Skating Tights 3310,Mondor,USD 15.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-footed-ice-skating-tights-3310/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Rockerz Skate Guards,Rockerz,USD 32.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/rockerz-skate-guards/,Apparel,This product is non-returnable or exchangeable. A tiny gap due to tension requirement might be present between the two pieces.
Mondor 104 Knee High Socks 2 Pack,Mondor,USD 12.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-104-knee-high-socks-2-pack/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Return Label,Figure Skating Store,USD 8.50,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/return-label-1/,Apparel,
Mondor Footed Ice Skating Tights 3301,Mondor,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-footed-ice-skating-tights-3301/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor Evolution Over the Boot Ice Skating Tights 3338,Mondor,USD 20.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-evolution-over-the-boot-ice-skating-tights-3338/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Figure Skating Gloves - Competition and Practice,Kami So,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/figure-skating-gloves-competition-and-practice/,Apparel,60 Day Warranty
Jerry's 1219 Guard Keychains,Jerry Skating World,USD 1.70,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-1219-guard-keychains/,Apparel,Key Chain Mini Skate Guard 1219 Size: Appx 2.5 inches
"IceDress - Thermal Figure Skating  Outfit - ""Trio 4"" - Cropped Jacket with Guipure/ Top/ High-Waisted Legging (Size CM, Black)",IceDress,USD 286.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-trio-4-cropped-jacket-with-guipure-top-high-waisted-legging-size-cm-black/,Apparel,IceDRESS APPAREL FITS SMALLER THEN OTHER BRANDS - PLEASE LOOK AT THE SIZING CHART
"IceDress Thermal Body - Harmony (Size CM, Black with White)",IceDress,USD 89.40,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-thermal-body-harmony-size-am-black-with-white/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
"IceDress - Thermal Ice Skating  Outfit - ""Rays"" (Size CS, Black with Mint)",IceDress,USD 230.09,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-ice-skating-outfit-rays-size-cs-black-with-mint/,Apparel,IceDRESS APPAREL FITS SMALLER THEN OTHER BRANDS - PLEASE LOOK AT THE SIZING CHART
"IceDress - Ice Skating Training Overalls  - Skating (Size CL, Black, Yellow and White)",IceDress,USD 180.52,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-training-overalls-skating-black-yellow-and-white/,Apparel,"ALL IceDress APPAREL RUNS SMALLER THAN OTHER BRANDS, PLEASE LOOK AT THE SIZING CHART BEFORE MAKING YOUR SELECTION"
"IceDress - Thermal Figure Skating  Outfit - ""Trio 4"" - Cropped Jacket with Guipure/ Top/ High-Waisted Legging (Black)",IceDress,USD 262.59,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-trio-4-cropped-jacket-with-guipure-top-high-waisted-legging-black/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Trio 4"" - Cropped Jacket with Guipure/ Top/ High-Waisted Legging (Black and Purple)",IceDress,USD 262.59,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-trio-4-cropped-jacket-with-guipure-top-high-waisted-legging-black-and-purple/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Trio 3"" - Cropped Jacket/ Top/ High-Waisted Legging (Black and Purple)",IceDress,USD 276.89,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-trio-3-cropped-jacket-top-high-waisted-legging-black-and-purple/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Temp"" (Black with Nude)",IceDress,USD 197.59,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-temp-black-with-nude/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Noir"" (Black with Black Rhinestones)",IceDress,USD 266.49,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-noir-black-with-black-rhinestones/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Rays"" (Black with Fuchsia)",IceDress,USD 217.09,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-rays-black-with-fuchsia/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Rays"" (Black with Mint)",IceDress,USD 217.09,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-rays-black-with-mint/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Lira"" (Hot Pink with Black)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-lira-hot-pink-with-black/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Kant-2"" (Black with Hot Pink)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-kant-2-black-with-hot-pink/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Kant-2"" (Black with Black piping)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-kant-2-black-with-black-piping/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Kant-2"" (Black with Purple)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-kant-2-black-with-purple/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Kant-2"" (Black with Orange)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-kant-2-black-with-orange/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Kant-2"" (Black with Mint)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-kant-2-black-with-mint/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Kant-2"" (Black with White)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-kant-2-black-with-white/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Shine"" (Black/Silver)",IceDress,USD 263.89,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-shine-black-silver/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Art"" (Black with Hot Pink)",IceDress,USD 204.09,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-art-black-with-hot-pink/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Art"" (Black with Hot Orange)",IceDress,USD 204.09,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-art-black-with-hot-orange/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Art"" (Black with Fuchsia)",IceDress,USD 204.09,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-art-black-with-fuchsia/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Meridian"" (Black with Pink, Longsleeve and Skirt)",IceDress,USD 176.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-meridian-black-with-pink-longsleeve-and-skirt/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Outfit - ""Alexandra"" (Black with Black Rhinestones)",IceDress,USD 266.49,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-alexandra-black-with-black-rhinestones/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"Icedress - Thermal Figure Skating Outfit ""Trio"" - Cropped Jacket/ Top/ High-Waisted Legging (Grey and Mint)",IceDress,USD 284.69,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-trio-cropped-jacket-top-high-waisted-legging-grey-and-mint/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"Icedress - Thermal Figure Skating Outfit ""Trio"" - Cropped Jacket/ Top/ High-Waisted Legging (Grey and Red)",IceDress,USD 284.69,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-trio-cropped-jacket-top-high-waisted-legging-grey-and-red/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"Icedress - Thermal Figure Skating Outfit ""Trio"" - Cropped Jacket/ Top/ High-Waisted Legging (Black and Fuchsia)",IceDress,USD 278.19,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-trio-cropped-jacket-top-high-waisted-legging-black-and-fuchsia/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"Icedress - Thermal Figure Skating Outfit ""Trio"" - Cropped Jacket/ Top/ High-Waisted Legging (Black and Blue)",IceDress,USD 278.19,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-trio-cropped-jacket-top-high-waisted-legging-black-and-blue/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"Icedress - Thermal Figure Skating Outfit ""Trio"" - Cropped Jacket/ Top/ High-Waisted Legging (Black and White)",IceDress,USD 278.19,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-trio-cropped-jacket-top-high-waisted-legging-black-and-white/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
IceDress - Thermal Figure Skating Outfit  - Ritm (Black and Silver),IceDress,USD 266.49,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-outfit-ritm-black-and-silver/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
